total_reward,steps_river,num_steps,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
66.0,3.0,8.0,3.0,2.0,3.0,0.0,0.251816987991333
73.0,2.0,10.0,0.0,6.0,4.0,0.0,0.3170950412750244
81.0,1.0,11.0,1.0,4.0,6.0,0.0,0.34912824630737305
56.0,4.0,9.0,1.0,1.0,3.0,4.0,0.2909278869628906
85.0,1.0,7.0,1.0,4.0,1.0,1.0,0.22269701957702637
71.0,1.0,21.0,3.0,15.0,2.0,1.0,0.6622037887573242
55.0,3.0,19.0,2.0,6.0,8.0,3.0,0.6046018600463867
45.0,5.0,11.0,2.0,3.0,5.0,1.0,0.3494269847869873
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.254514217376709
56.0,4.0,9.0,0.0,4.0,5.0,0.0,0.2846529483795166
76.0,2.0,7.0,0.0,5.0,2.0,0.0,0.2225639820098877
74.0,2.0,9.0,1.0,2.0,5.0,1.0,0.2864949703216553
67.0,3.0,7.0,0.0,4.0,2.0,1.0,0.2237992286682129
73.0,2.0,10.0,0.0,6.0,2.0,2.0,0.32024502754211426
64.0,3.0,10.0,0.0,2.0,4.0,4.0,0.32137012481689453
57.0,4.0,8.0,1.0,3.0,3.0,1.0,0.25461292266845703
65.0,3.0,9.0,1.0,5.0,2.0,1.0,0.28403401374816895
61.0,3.0,13.0,2.0,2.0,7.0,2.0,0.4139750003814697
72.0,2.0,11.0,4.0,5.0,2.0,0.0,0.3456909656524658
83.0,1.0,9.0,1.0,4.0,1.0,3.0,0.2883317470550537
62.0,3.0,12.0,1.0,3.0,6.0,2.0,0.38245606422424316
82.0,1.0,10.0,1.0,4.0,4.0,1.0,0.3167119026184082
75.0,2.0,8.0,0.0,2.0,5.0,1.0,0.2566080093383789
67.0,3.0,7.0,1.0,2.0,3.0,1.0,0.22188210487365723
76.0,2.0,7.0,0.0,5.0,0.0,2.0,0.22359681129455566
84.0,1.0,8.0,1.0,4.0,1.0,2.0,0.2563798427581787
58.0,3.0,16.0,4.0,5.0,3.0,4.0,0.5078680515289307
76.0,2.0,7.0,0.0,6.0,0.0,1.0,0.22275090217590332
83.0,1.0,9.0,1.0,4.0,4.0,0.0,0.285876989364624
67.0,3.0,7.0,0.0,4.0,3.0,0.0,0.22395586967468262
74.0,2.0,9.0,2.0,2.0,5.0,0.0,0.2860910892486572
76.0,2.0,7.0,0.0,5.0,1.0,1.0,0.22216105461120605
74.0,2.0,9.0,1.0,3.0,4.0,1.0,0.28659987449645996
65.0,3.0,9.0,1.0,3.0,4.0,1.0,0.2870492935180664
79.0,1.0,13.0,1.0,6.0,5.0,1.0,0.414215087890625
64.0,3.0,10.0,1.0,7.0,2.0,0.0,0.31629109382629395
81.0,1.0,11.0,2.0,5.0,2.0,2.0,0.34868812561035156
65.0,3.0,9.0,3.0,2.0,1.0,3.0,0.2857363224029541
74.0,2.0,9.0,0.0,4.0,3.0,2.0,0.2872898578643799
76.0,2.0,7.0,1.0,5.0,1.0,0.0,0.2197120189666748
67.0,3.0,7.0,3.0,3.0,1.0,0.0,0.21992087364196777
52.0,4.0,13.0,0.0,5.0,5.0,3.0,0.41565895080566406
71.0,2.0,12.0,0.0,7.0,5.0,0.0,0.3807070255279541
85.0,1.0,7.0,0.0,4.0,1.0,2.0,0.22395586967468262
67.0,3.0,7.0,2.0,5.0,0.0,0.0,0.2199411392211914
75.0,2.0,8.0,2.0,2.0,2.0,2.0,0.25541090965270996
83.0,1.0,9.0,0.0,3.0,4.0,2.0,0.28614282608032227
72.0,2.0,11.0,2.0,3.0,5.0,1.0,0.3502500057220459
76.0,2.0,7.0,0.0,3.0,2.0,2.0,0.22440195083618164
66.0,3.0,8.0,1.0,2.0,4.0,1.0,0.2556731700897217
85.0,1.0,7.0,2.0,3.0,1.0,1.0,0.2214803695678711
76.0,2.0,7.0,2.0,0.0,3.0,2.0,0.2230069637298584
85.0,1.0,7.0,1.0,1.0,3.0,2.0,0.22327280044555664
59.0,3.0,15.0,1.0,5.0,5.0,4.0,0.48030710220336914
76.0,2.0,7.0,0.0,2.0,4.0,1.0,0.22275185585021973
75.0,2.0,8.0,2.0,3.0,2.0,1.0,0.2538139820098877
75.0,2.0,8.0,4.0,2.0,1.0,1.0,0.2520768642425537
65.0,2.0,18.0,0.0,9.0,7.0,2.0,0.573483943939209
76.0,2.0,7.0,2.0,3.0,2.0,0.0,0.2206897735595703
66.0,3.0,8.0,1.0,2.0,2.0,3.0,0.25858402252197266
71.0,2.0,12.0,2.0,2.0,7.0,1.0,0.3819601535797119
77.0,1.0,15.0,1.0,8.0,6.0,0.0,0.4749019145965576
48.0,4.0,17.0,1.0,11.0,3.0,2.0,0.541363000869751
69.0,2.0,14.0,2.0,5.0,5.0,2.0,0.445659875869751
65.0,1.0,27.0,5.0,5.0,10.0,7.0,0.8615219593048096
74.0,2.0,9.0,1.0,4.0,2.0,2.0,0.28640198707580566
66.0,3.0,8.0,0.0,2.0,6.0,0.0,0.25722599029541016
30.0,3.0,44.0,7.0,23.0,12.0,2.0,1.39461088180542
80.0,1.0,12.0,1.0,4.0,6.0,1.0,0.38012170791625977
67.0,2.0,16.0,5.0,4.0,4.0,3.0,0.5539629459381104
67.0,3.0,7.0,1.0,4.0,2.0,0.0,0.22408223152160645
84.0,1.0,8.0,1.0,1.0,5.0,1.0,0.25635576248168945
83.0,1.0,9.0,0.0,6.0,0.0,3.0,0.29605603218078613
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.25674986839294434
63.0,3.0,11.0,2.0,7.0,1.0,1.0,0.34887194633483887
76.0,2.0,7.0,1.0,1.0,4.0,1.0,0.22366905212402344
64.0,3.0,10.0,0.0,7.0,1.0,2.0,0.3181569576263428
83.0,1.0,9.0,2.0,4.0,3.0,0.0,0.28358983993530273
74.0,2.0,9.0,0.0,7.0,2.0,0.0,0.28411316871643066
72.0,2.0,11.0,1.0,3.0,7.0,0.0,0.34990429878234863
72.0,2.0,11.0,1.0,6.0,3.0,1.0,0.350161075592041
82.0,1.0,10.0,1.0,5.0,2.0,2.0,0.32169079780578613
74.0,2.0,9.0,1.0,5.0,2.0,1.0,0.28750109672546387
94.0,0.0,7.0,0.0,2.0,5.0,0.0,0.22385907173156738
66.0,3.0,8.0,1.0,5.0,2.0,0.0,0.2552928924560547
84.0,1.0,8.0,0.0,3.0,4.0,1.0,0.25586414337158203
62.0,3.0,12.0,0.0,7.0,3.0,2.0,0.38361597061157227
63.0,3.0,11.0,0.0,4.0,3.0,4.0,0.3543682098388672
60.0,3.0,14.0,3.0,4.0,4.0,3.0,0.44678807258605957
76.0,2.0,7.0,0.0,1.0,5.0,1.0,0.22326087951660156
58.0,3.0,16.0,4.0,3.0,6.0,3.0,0.5087528228759766
73.0,2.0,10.0,1.0,3.0,6.0,0.0,0.3188750743865967
68.0,2.0,15.0,3.0,2.0,8.0,2.0,0.4775502681732178
50.0,2.0,33.0,6.0,11.0,13.0,3.0,1.0478379726409912
76.0,2.0,7.0,1.0,3.0,3.0,0.0,0.2204442024230957
71.0,2.0,12.0,1.0,2.0,5.0,4.0,0.3850440979003906
70.0,2.0,13.0,2.0,2.0,6.0,3.0,0.41564011573791504
85.0,1.0,7.0,0.0,4.0,3.0,0.0,0.22289323806762695
74.0,2.0,9.0,1.0,5.0,3.0,0.0,0.2839350700378418
80.0,1.0,12.0,2.0,1.0,8.0,1.0,0.38112902641296387
66.0,3.0,8.0,0.0,2.0,4.0,2.0,0.2556469440460205
76.0,2.0,7.0,1.0,2.0,2.0,2.0,0.2239670753479004
66.0,3.0,8.0,0.0,3.0,2.0,3.0,0.2581009864807129
74.0,2.0,9.0,0.0,3.0,5.0,1.0,0.2881648540496826
67.0,3.0,7.0,0.0,2.0,4.0,1.0,0.22453618049621582
76.0,2.0,7.0,1.0,3.0,2.0,1.0,0.22161102294921875
81.0,1.0,11.0,3.0,4.0,4.0,0.0,0.34596896171569824
84.0,1.0,8.0,0.0,3.0,5.0,0.0,0.2553689479827881
67.0,3.0,7.0,1.0,4.0,1.0,1.0,0.22249603271484375
67.0,3.0,7.0,0.0,4.0,3.0,0.0,0.2231440544128418
75.0,2.0,8.0,0.0,4.0,3.0,1.0,0.2545969486236572
82.0,1.0,10.0,3.0,4.0,3.0,0.0,0.315338134765625
85.0,1.0,7.0,0.0,4.0,3.0,0.0,0.22232699394226074
85.0,1.0,7.0,1.0,2.0,3.0,1.0,0.2223050594329834
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.2224740982055664
72.0,2.0,11.0,1.0,1.0,9.0,0.0,0.35068798065185547
65.0,3.0,9.0,1.0,3.0,3.0,2.0,0.2862057685852051
85.0,1.0,7.0,0.0,1.0,5.0,1.0,0.22505712509155273
71.0,2.0,12.0,1.0,7.0,4.0,0.0,0.3804299831390381
83.0,1.0,9.0,2.0,1.0,6.0,0.0,0.2852811813354492
85.0,1.0,7.0,1.0,3.0,2.0,1.0,0.2236921787261963
76.0,2.0,7.0,0.0,3.0,2.0,2.0,0.22504210472106934
66.0,3.0,8.0,1.0,3.0,4.0,0.0,0.25446605682373047
92.0,0.0,9.0,2.0,2.0,3.0,2.0,0.28705406188964844
74.0,2.0,9.0,2.0,4.0,3.0,0.0,0.2846791744232178
57.0,4.0,8.0,0.0,3.0,2.0,3.0,0.2574179172515869
57.0,4.0,8.0,3.0,1.0,3.0,1.0,0.2538151741027832
73.0,2.0,10.0,1.0,3.0,3.0,3.0,0.3201169967651367
66.0,3.0,8.0,2.0,1.0,3.0,2.0,0.25670480728149414
85.0,1.0,7.0,0.0,3.0,2.0,2.0,0.22267794609069824
74.0,2.0,9.0,0.0,3.0,3.0,3.0,0.29015207290649414
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28608012199401855
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.25528693199157715
83.0,1.0,9.0,1.0,4.0,2.0,2.0,0.28745102882385254
67.0,3.0,7.0,0.0,4.0,2.0,1.0,0.22276997566223145
34.0,6.0,13.0,1.0,7.0,4.0,1.0,0.41237902641296387
67.0,3.0,7.0,1.0,3.0,2.0,1.0,0.22583889961242676
75.0,2.0,8.0,2.0,3.0,2.0,1.0,0.25312304496765137
66.0,3.0,8.0,0.0,4.0,3.0,1.0,0.2556419372558594
64.0,3.0,10.0,2.0,4.0,4.0,0.0,0.3168649673461914
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.25262022018432617
45.0,5.0,11.0,1.0,6.0,3.0,1.0,0.34769487380981445
84.0,1.0,8.0,1.0,5.0,2.0,0.0,0.2530360221862793
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.2867131233215332
84.0,1.0,8.0,1.0,1.0,6.0,0.0,0.2545771598815918
72.0,2.0,11.0,2.0,3.0,4.0,2.0,0.3497188091278076
74.0,2.0,9.0,0.0,3.0,5.0,1.0,0.286729097366333
73.0,2.0,10.0,1.0,5.0,3.0,1.0,0.3176760673522949
75.0,2.0,8.0,0.0,4.0,3.0,1.0,0.2549910545349121
70.0,2.0,13.0,1.0,5.0,5.0,2.0,0.41573500633239746
76.0,2.0,7.0,1.0,1.0,4.0,1.0,0.2227330207824707
73.0,2.0,10.0,1.0,5.0,2.0,2.0,0.31864500045776367
66.0,3.0,8.0,1.0,4.0,3.0,0.0,0.2531280517578125
75.0,2.0,8.0,1.0,5.0,2.0,0.0,0.2537059783935547
76.0,2.0,7.0,0.0,3.0,1.0,3.0,0.22452783584594727
75.0,2.0,8.0,1.0,5.0,2.0,0.0,0.2523679733276367
43.0,5.0,13.0,0.0,3.0,8.0,2.0,0.4169929027557373
63.0,3.0,11.0,1.0,8.0,2.0,0.0,0.34903502464294434
66.0,3.0,8.0,2.0,2.0,2.0,2.0,0.25515007972717285
64.0,3.0,10.0,2.0,1.0,5.0,2.0,0.3192729949951172
60.0,3.0,14.0,0.0,8.0,5.0,1.0,0.44463109970092773
74.0,2.0,9.0,2.0,4.0,2.0,1.0,0.2842397689819336
82.0,1.0,10.0,3.0,2.0,4.0,1.0,0.3168509006500244
74.0,2.0,9.0,0.0,4.0,4.0,1.0,0.28795862197875977
74.0,2.0,9.0,0.0,7.0,2.0,0.0,0.28580307960510254
63.0,3.0,11.0,3.0,2.0,2.0,4.0,0.35175108909606934
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.22251224517822266
72.0,2.0,11.0,1.0,4.0,4.0,2.0,0.3506011962890625
47.0,5.0,9.0,0.0,3.0,4.0,2.0,0.287966251373291
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2541041374206543
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.25282812118530273
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.2234499454498291
73.0,2.0,10.0,1.0,4.0,3.0,2.0,0.3185441493988037
85.0,1.0,7.0,1.0,5.0,1.0,0.0,0.2203538417816162
62.0,3.0,12.0,2.0,3.0,6.0,1.0,0.38201093673706055
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.2564678192138672
76.0,2.0,7.0,2.0,1.0,4.0,0.0,0.22035503387451172
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.22202014923095703
83.0,1.0,9.0,2.0,5.0,2.0,0.0,0.283984899520874
83.0,1.0,9.0,1.0,4.0,2.0,2.0,0.28767895698547363
65.0,3.0,9.0,1.0,2.0,3.0,3.0,0.2892789840698242
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.28801488876342773
85.0,1.0,7.0,0.0,2.0,2.0,3.0,0.2255089282989502
75.0,2.0,8.0,2.0,1.0,4.0,1.0,0.25456905364990234
82.0,1.0,10.0,1.0,5.0,3.0,1.0,0.3177008628845215
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2554149627685547
85.0,1.0,7.0,2.0,3.0,1.0,1.0,0.22111797332763672
83.0,1.0,9.0,0.0,7.0,2.0,0.0,0.28565216064453125
47.0,5.0,9.0,0.0,5.0,2.0,2.0,0.2880377769470215
81.0,1.0,11.0,0.0,4.0,6.0,1.0,0.352611780166626
84.0,1.0,8.0,1.0,4.0,3.0,0.0,0.2535269260406494
43.0,5.0,13.0,2.0,4.0,6.0,1.0,0.4145047664642334
74.0,2.0,9.0,0.0,6.0,2.0,1.0,0.28581714630126953
71.0,2.0,12.0,0.0,7.0,2.0,3.0,0.38521814346313477
62.0,3.0,12.0,0.0,5.0,7.0,0.0,0.38109803199768066
68.0,2.0,15.0,1.0,7.0,3.0,4.0,0.48029589653015137
85.0,1.0,7.0,1.0,4.0,1.0,1.0,0.2229011058807373
74.0,2.0,9.0,2.0,4.0,2.0,1.0,0.28646016120910645
71.0,2.0,12.0,1.0,3.0,5.0,3.0,0.38453102111816406
83.0,1.0,9.0,2.0,4.0,2.0,1.0,0.28507208824157715
74.0,2.0,9.0,1.0,5.0,2.0,1.0,0.28525781631469727
64.0,3.0,10.0,3.0,4.0,2.0,1.0,0.31557297706604004
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.31911587715148926
81.0,1.0,11.0,3.0,3.0,4.0,1.0,0.3478829860687256
82.0,1.0,10.0,1.0,4.0,4.0,1.0,0.31832194328308105
74.0,2.0,9.0,1.0,1.0,5.0,2.0,0.287700891494751
73.0,2.0,10.0,1.0,5.0,2.0,2.0,0.32045602798461914
85.0,1.0,7.0,1.0,2.0,4.0,0.0,0.22252893447875977
54.0,4.0,11.0,2.0,5.0,4.0,0.0,0.34842610359191895
73.0,2.0,10.0,0.0,5.0,2.0,3.0,0.3209950923919678
83.0,1.0,9.0,2.0,4.0,2.0,1.0,0.28589797019958496
64.0,3.0,10.0,1.0,5.0,2.0,2.0,0.3178858757019043
82.0,1.0,10.0,2.0,4.0,4.0,0.0,0.3164689540863037
65.0,3.0,9.0,1.0,5.0,2.0,1.0,0.2857320308685303
63.0,3.0,11.0,1.0,3.0,5.0,2.0,0.351254940032959
54.0,2.0,29.0,1.0,11.0,14.0,3.0,0.9214200973510742
68.0,2.0,15.0,1.0,4.0,10.0,0.0,0.4765892028808594
67.0,3.0,7.0,2.0,2.0,3.0,0.0,0.22099995613098145
47.0,4.0,18.0,2.0,3.0,11.0,2.0,0.5726921558380127
65.0,3.0,9.0,0.0,2.0,6.0,1.0,0.2872638702392578
73.0,2.0,10.0,1.0,4.0,5.0,0.0,0.31761598587036133
77.0,1.0,15.0,4.0,6.0,4.0,1.0,0.47510504722595215
75.0,2.0,8.0,2.0,3.0,3.0,0.0,0.2519850730895996
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2558329105377197
75.0,2.0,8.0,1.0,4.0,3.0,0.0,0.2527921199798584
79.0,1.0,13.0,1.0,7.0,4.0,1.0,0.41338276863098145
84.0,1.0,8.0,1.0,5.0,2.0,0.0,0.2518463134765625
72.0,2.0,11.0,2.0,4.0,3.0,2.0,0.34989213943481445
73.0,2.0,10.0,1.0,4.0,3.0,2.0,0.3185269832611084
83.0,1.0,9.0,0.0,6.0,2.0,1.0,0.2860701084136963
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.28615713119506836
84.0,1.0,8.0,1.0,5.0,1.0,1.0,0.2541530132293701
84.0,1.0,8.0,1.0,4.0,2.0,1.0,0.25512027740478516
66.0,3.0,8.0,0.0,0.0,7.0,1.0,0.2561311721801758
62.0,3.0,12.0,3.0,1.0,7.0,1.0,0.3809957504272461
71.0,1.0,21.0,4.0,7.0,7.0,3.0,0.667304277420044
58.0,3.0,16.0,1.0,7.0,7.0,1.0,0.5077807903289795
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.2540700435638428
64.0,3.0,10.0,2.0,2.0,4.0,2.0,0.31771111488342285
50.0,4.0,15.0,2.0,8.0,2.0,3.0,0.4775428771972656
72.0,2.0,11.0,2.0,3.0,5.0,1.0,0.3498270511627197
74.0,2.0,9.0,1.0,5.0,2.0,1.0,0.28502893447875977
57.0,4.0,8.0,2.0,6.0,0.0,0.0,0.2515437602996826
82.0,1.0,10.0,1.0,3.0,4.0,2.0,0.32077503204345703
51.0,4.0,14.0,4.0,3.0,3.0,4.0,0.44498205184936523
75.0,2.0,8.0,0.0,2.0,5.0,1.0,0.25542521476745605
75.0,2.0,8.0,3.0,4.0,0.0,1.0,0.25200819969177246
71.0,2.0,12.0,0.0,4.0,6.0,2.0,0.3836629390716553
83.0,1.0,9.0,0.0,3.0,6.0,0.0,0.2857792377471924
83.0,1.0,9.0,2.0,4.0,2.0,1.0,0.28582310676574707
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.2549760341644287
67.0,3.0,7.0,1.0,0.0,5.0,1.0,0.22332286834716797
75.0,2.0,8.0,3.0,1.0,4.0,0.0,0.2527768611907959
73.0,2.0,10.0,2.0,1.0,5.0,2.0,0.31891870498657227
56.0,4.0,9.0,2.0,4.0,3.0,0.0,0.2840850353240967
63.0,3.0,11.0,1.0,0.0,10.0,0.0,0.3495972156524658
63.0,3.0,11.0,2.0,7.0,1.0,1.0,0.3483130931854248
83.0,1.0,9.0,1.0,5.0,2.0,1.0,0.2853810787200928
65.0,3.0,9.0,0.0,5.0,4.0,0.0,0.28603601455688477
83.0,1.0,9.0,2.0,4.0,3.0,0.0,0.28560519218444824
72.0,2.0,11.0,2.0,4.0,5.0,0.0,0.34810972213745117
67.0,3.0,7.0,0.0,1.0,4.0,2.0,0.22597885131835938
66.0,3.0,8.0,0.0,4.0,3.0,1.0,0.2560880184173584
80.0,1.0,12.0,1.0,6.0,3.0,2.0,0.3846580982208252
62.0,3.0,12.0,2.0,4.0,5.0,1.0,0.3824477195739746
85.0,1.0,7.0,1.0,4.0,1.0,1.0,0.22146201133728027
71.0,2.0,12.0,1.0,1.0,6.0,4.0,0.38681602478027344
50.0,4.0,15.0,1.0,7.0,7.0,0.0,0.47589111328125
65.0,3.0,9.0,0.0,5.0,2.0,2.0,0.28820204734802246
66.0,3.0,8.0,3.0,2.0,2.0,1.0,0.2526729106903076
80.0,1.0,12.0,1.0,4.0,5.0,2.0,0.38083624839782715
62.0,3.0,12.0,1.0,1.0,8.0,2.0,0.3821828365325928
64.0,3.0,10.0,4.0,2.0,3.0,1.0,0.31520605087280273
65.0,3.0,9.0,0.0,3.0,4.0,2.0,0.28939318656921387
53.0,4.0,12.0,1.0,4.0,5.0,2.0,0.3815419673919678
66.0,3.0,8.0,1.0,5.0,1.0,1.0,0.25389695167541504
75.0,2.0,8.0,1.0,2.0,5.0,0.0,0.2535669803619385
67.0,3.0,7.0,2.0,1.0,1.0,3.0,0.22466421127319336
73.0,2.0,10.0,1.0,5.0,2.0,2.0,0.31734585762023926
85.0,1.0,7.0,1.0,2.0,3.0,1.0,0.22226691246032715
41.0,5.0,15.0,1.0,6.0,7.0,1.0,0.4778001308441162
42.0,5.0,14.0,2.0,5.0,5.0,2.0,0.44464993476867676
71.0,2.0,12.0,0.0,5.0,6.0,1.0,0.3808608055114746
68.0,2.0,15.0,1.0,4.0,8.0,2.0,0.4764289855957031
80.0,1.0,12.0,1.0,4.0,4.0,3.0,0.38297080993652344
67.0,3.0,7.0,0.0,4.0,1.0,2.0,0.22398686408996582
80.0,1.0,12.0,2.0,4.0,5.0,1.0,0.3790130615234375
84.0,1.0,8.0,1.0,2.0,3.0,2.0,0.2550628185272217
52.0,4.0,13.0,1.0,4.0,7.0,1.0,0.41139984130859375
73.0,2.0,10.0,0.0,6.0,3.0,1.0,0.31722116470336914
72.0,2.0,11.0,1.0,6.0,3.0,1.0,0.35509705543518066
53.0,4.0,12.0,1.0,4.0,4.0,3.0,0.3834879398345947
74.0,2.0,9.0,2.0,2.0,3.0,2.0,0.2851450443267822
72.0,2.0,11.0,2.0,4.0,4.0,1.0,0.35010480880737305
63.0,3.0,11.0,0.0,6.0,3.0,2.0,0.35059666633605957
84.0,1.0,8.0,1.0,4.0,3.0,0.0,0.2517099380493164
81.0,1.0,11.0,1.0,3.0,5.0,2.0,0.3525822162628174
84.0,1.0,8.0,1.0,2.0,4.0,1.0,0.253032922744751
75.0,2.0,8.0,0.0,4.0,3.0,1.0,0.25514793395996094
73.0,2.0,10.0,1.0,2.0,6.0,1.0,0.3180968761444092
64.0,3.0,10.0,0.0,4.0,6.0,0.0,0.3160519599914551
63.0,3.0,11.0,0.0,8.0,2.0,1.0,0.3484492301940918
73.0,2.0,10.0,2.0,7.0,1.0,0.0,0.3143749237060547
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.2533378601074219
53.0,4.0,12.0,0.0,3.0,7.0,2.0,0.38391709327697754
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2542910575866699
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.25415611267089844
66.0,3.0,8.0,2.0,2.0,3.0,1.0,0.2527732849121094
73.0,2.0,10.0,2.0,6.0,1.0,1.0,0.31494593620300293
82.0,1.0,10.0,2.0,0.0,6.0,2.0,0.31990599632263184
71.0,2.0,12.0,1.0,4.0,5.0,2.0,0.38075780868530273
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.3170652389526367
74.0,2.0,9.0,2.0,5.0,1.0,1.0,0.2844240665435791
82.0,1.0,10.0,0.0,3.0,6.0,1.0,0.3190760612487793
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.25426173210144043
81.0,1.0,11.0,1.0,4.0,3.0,3.0,0.35105419158935547
75.0,2.0,8.0,0.0,5.0,3.0,0.0,0.252795934677124
89.0,0.0,12.0,3.0,4.0,4.0,1.0,0.3787879943847656
84.0,1.0,8.0,2.0,3.0,2.0,1.0,0.2574348449707031
84.0,1.0,8.0,1.0,3.0,3.0,1.0,0.25505518913269043
75.0,2.0,8.0,0.0,4.0,4.0,0.0,0.2550070285797119
75.0,2.0,8.0,0.0,3.0,3.0,2.0,0.2551248073577881
83.0,1.0,9.0,0.0,5.0,4.0,0.0,0.2847309112548828
65.0,3.0,9.0,2.0,1.0,4.0,2.0,0.2857232093811035
83.0,1.0,9.0,1.0,2.0,4.0,2.0,0.286639928817749
83.0,1.0,9.0,1.0,5.0,2.0,1.0,0.2836437225341797
84.0,1.0,8.0,1.0,4.0,3.0,0.0,0.2534971237182617
62.0,3.0,12.0,3.0,3.0,4.0,2.0,0.3805718421936035
55.0,4.0,10.0,1.0,5.0,2.0,2.0,0.3174710273742676
61.0,3.0,13.0,1.0,5.0,6.0,1.0,0.41473817825317383
54.0,4.0,11.0,4.0,4.0,2.0,1.0,0.3464772701263428
67.0,3.0,7.0,0.0,2.0,5.0,0.0,0.22243809700012207
76.0,2.0,7.0,1.0,2.0,4.0,0.0,0.22181081771850586
84.0,1.0,8.0,1.0,0.0,5.0,2.0,0.25640130043029785
64.0,3.0,10.0,2.0,2.0,4.0,2.0,0.31666994094848633
65.0,3.0,9.0,1.0,3.0,5.0,0.0,0.2848331928253174
73.0,2.0,10.0,2.0,4.0,3.0,1.0,0.3152961730957031
79.0,1.0,13.0,1.0,4.0,6.0,2.0,0.41323184967041016
53.0,4.0,12.0,0.0,4.0,6.0,2.0,0.38275980949401855
52.0,4.0,13.0,1.0,4.0,7.0,1.0,0.4124622344970703
45.0,3.0,29.0,3.0,10.0,11.0,5.0,0.9214200973510742
53.0,4.0,12.0,2.0,4.0,5.0,1.0,0.3793630599975586
66.0,3.0,8.0,0.0,2.0,6.0,0.0,0.2543599605560303
78.0,1.0,14.0,2.0,5.0,5.0,2.0,0.4448111057281494
57.0,3.0,17.0,4.0,8.0,3.0,2.0,0.5367202758789062
47.0,4.0,18.0,4.0,5.0,7.0,2.0,0.5719890594482422
90.0,0.0,11.0,0.0,7.0,2.0,2.0,0.3498728275299072
67.0,3.0,7.0,2.0,3.0,1.0,1.0,0.221635103225708
81.0,1.0,11.0,2.0,3.0,5.0,1.0,0.3489038944244385
57.0,3.0,17.0,2.0,4.0,9.0,2.0,0.5408580303192139
80.0,1.0,12.0,0.0,3.0,6.0,3.0,0.3832089900970459
82.0,1.0,10.0,3.0,5.0,1.0,1.0,0.3158128261566162
70.0,2.0,13.0,3.0,3.0,5.0,2.0,0.41219520568847656
80.0,1.0,12.0,1.0,3.0,5.0,3.0,0.38207101821899414
73.0,2.0,10.0,2.0,3.0,5.0,0.0,0.31560802459716797
64.0,3.0,10.0,1.0,2.0,7.0,0.0,0.31648921966552734
54.0,4.0,11.0,1.0,3.0,5.0,2.0,0.3494069576263428
59.0,3.0,15.0,2.0,7.0,6.0,0.0,0.4724888801574707
55.0,4.0,10.0,1.0,4.0,4.0,1.0,0.31779003143310547
59.0,3.0,15.0,4.0,3.0,5.0,3.0,0.47634100914001465
65.0,3.0,9.0,2.0,4.0,3.0,0.0,0.2832210063934326
85.0,1.0,7.0,0.0,2.0,1.0,4.0,0.22622370719909668
63.0,3.0,11.0,3.0,3.0,1.0,4.0,0.3493938446044922
64.0,3.0,10.0,1.0,4.0,4.0,1.0,0.3177461624145508
66.0,3.0,8.0,2.0,3.0,3.0,0.0,0.25197696685791016
67.0,3.0,7.0,1.0,2.0,3.0,1.0,0.2223508358001709
85.0,1.0,7.0,2.0,2.0,1.0,2.0,0.2226419448852539
85.0,1.0,7.0,2.0,4.0,1.0,0.0,0.22268414497375488
65.0,3.0,9.0,0.0,1.0,4.0,4.0,0.294705867767334
74.0,2.0,9.0,2.0,3.0,4.0,0.0,0.284808874130249
83.0,1.0,9.0,1.0,5.0,3.0,0.0,0.28501105308532715
65.0,3.0,9.0,1.0,2.0,4.0,2.0,0.2885921001434326
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.2527740001678467
85.0,1.0,7.0,0.0,6.0,1.0,0.0,0.2231121063232422
36.0,6.0,11.0,1.0,5.0,4.0,1.0,0.34799885749816895
66.0,3.0,8.0,3.0,2.0,1.0,2.0,0.2682502269744873
64.0,3.0,10.0,1.0,4.0,3.0,2.0,0.31789517402648926
